date,time,latitude,longitude,depth,mag
2011/01/27,7:02:03 AM,28.167,58.907,10,4.9
2011/01/18,11:34:09 AM,28.21,56.38,22,4.5
2011/01/18,11:26:00 AM,28.204,56.281,10,4.7
2011/01/02,3:23:46 PM,28.262,59.308,10,4.1
2010/12/28,7:01:43 PM,28.399,59.282,12.8,4.1
2010/12/25,10:24:17 PM,28.435,59.058,43.6,4.2
2010/12/22,7:04:51 PM,26.142,57.887,46.1,4.6
2010/12/21,12:14:18 PM,28.161,59.058,10,4.3
2010/12/21,1:01:39 AM,28.27,59.21,12,4.1
2010/12/20,11:49:11 PM,28.433,59.045,34.3,4
2010/12/20,10:12:59 PM,28.282,59.224,15,4.9
2010/12/20,6:56:54 PM,28.402,58.942,10,4.2
2010/12/20,6:50:23 PM,28.302,59.195,14.1,4.2
2010/12/20,6:41:59 PM,28.412,59.18,12,6.7
2010/12/17,7:39:20 AM,27.418,57.777,15,4.2
2010/11/24,12:38:36 AM,30.825,56.764,1,4
2010/11/16,1:19:20 PM,27.849,56.946,25.5,4.3
2010/11/14,2:49:27 PM,26.398,57.223,10,4.5
2010/11/11,10:20:00 PM,27.3,55.24,6,4.7
2010/11/11,1:37:34 PM,27.892,56.995,26.9,4.9
2010/11/10,1:49:10 PM,27.954,56.939,17,4.9
2010/10/06,11:47:59 PM,33.391,57.208,2,4.2
2010/09/15,7:57:58 PM,30.812,56.838,14.1,4.2
2010/08/11,9:06:45 AM,26.928,55.724,10,4.4
2010/07/31,6:52:58 AM,29.703,56.812,4,5.4
2010/06/23,3:20:24 PM,28.046,59.12,10,4
2010/06/14,4:14:54 AM,28.32,57.21,14.1,4.2
2010/06/14,4:13:46 AM,28.33,57.12,15,4
2010/06/06,5:48:57 PM,28.277,56.978,35,4.3
2010/05/30,11:12:48 AM,32.66,55.34,4,4.2
2010/05/28,11:16:56 AM,26.959,55.575,10,4.2
2010/05/28,1:50:56 AM,28.48,56.83,6,4.8
2010/05/20,12:33:54 PM,28.284,57.245,16,4
2010/02/03,10:39:45 PM,28.588,57.012,14.1,4.9
2010/01/26,3:17:00 AM,30.82,57.1,14.1,4.3
2010/01/10,5:17:49 PM,27.062,55.614,10,4.7
2010/01/10,3:20:33 PM,26.985,55.57,10,4.7
2010/01/06,2:17:48 PM,27.477,55.121,13.4,4.9
2009/12/23,4:51:54 PM,26.88,56.08,6.3,4.6
2009/11/29,3:25:31 AM,26.7,59.92,10,4.4
2009/11/13,3:08:12 AM,29.01,58.71,14.1,4.2
2009/11/13,3:06:03 AM,28.98,58.68,15,4.4
2009/11/03,11:26:52 PM,27.334,56.202,14.1,5
2009/11/03,7:48:20 AM,29.093,58.316,10,4
2009/08/07,6:59:31 PM,26.741,57.601,46.6,4.5
2009/07/22,6:49:57 AM,26.739,55.809,13.2,4.1
2009/07/22,3:53:03 AM,26.77,55.79,9.6,5.3
2009/07/05,2:09:50 PM,27.439,55.57,35,4.4
2009/06/23,5:02:41 AM,28.264,56.057,10,4.9
2009/05/13,11:39:51 PM,28.259,55.33,20,4.5
2009/05/12,6:30:51 AM,30.19,57.45,6.9,4
2009/05/12,1:37:06 AM,32.38,59,14.5,4.5
2009/05/11,2:14:05 AM,30.29,57.51,16.9,4.1
2009/04/14,5:10:26 AM,26.86,55.91,6.6,4.1
2009/04/09,11:32:39 AM,27.814,57.535,18,4.3
2009/03/07,6:47:07 AM,30.79,56.77,6.1,4.1
2009/03/03,3:59:49 AM,28.111,57.496,17,4.6
2009/02/23,11:10:57 AM,27.582,55.372,10,5.1
2009/02/22,8:54:02 PM,28.086,55.474,22.1,4.5
2009/02/15,9:22:22 PM,31.065,57.073,17.5,4.9
2009/01/25,11:22:04 AM,26.858,56.151,6.7,4.1
2009/01/08,8:57:31 AM,31.93,56.14,14.2,4.3
2008/12/27,8:28:55 PM,26.855,55.894,21.5,3.6
2008/12/22,3:08:13 PM,28.21,57.14,40.4,4.8
2008/12/14,7:29:48 AM,29.19,56.69,14.1,4.4
2008/12/11,5:42:08 AM,26.85,55.82,6.8,3.9
2008/12/09,3:09:24 PM,26.8,55.68,14.1,5
2008/12/08,2:41:43 PM,26.92,55.85,6.1,5.1
2008/12/07,2:31:25 PM,26.88,55.9,1.2,3.3
2008/12/07,2:11:22 PM,26.836,55.955,10,4
2008/12/07,1:41:50 PM,27.37,55.99,14.1,3.7
2008/12/07,1:36:21 PM,26.99,55.8,15,5.4
2008/12/05,10:44:12 PM,26.93,56.03,7,3.1
2008/12/02,1:00:47 PM,31.047,56.785,15.2,4.4
2008/11/30,1:46:16 PM,27,55.57,17.3,4.6
2008/11/18,11:20:39 AM,33.34,59.13,14.1,4.2
2008/11/11,10:45:36 PM,28.4,56.25,15,3.6
2008/11/11,3:47:52 PM,26.764,55.016,35,3.4
2008/11/02,1:21:00 AM,26.47,55.05,32,3.5
2008/10/27,11:25:43 AM,27.929,55.032,35.2,3.8
2008/10/27,2:47:00 AM,26.77,55.82,4,4.1
2008/10/26,2:03:59 AM,26.93,55.09,24,3.4
2008/10/26,12:37:39 AM,27.87,56.3,14.1,4.5
2008/10/25,8:25:19 PM,26.58,55.09,35,4.2
2008/10/24,3:51:36 PM,28.487,56.932,4.6,4
2008/10/22,9:12:13 AM,26.96,55.81,6.7,3.9
2008/10/22,7:00:18 AM,26.494,55.169,32.2,3.6
2008/10/21,7:24:39 AM,26.72,55.94,8.7,3.4
2008/10/20,9:45:10 PM,26.819,55.328,18,3.3
2008/10/10,8:47:08 AM,27.39,56.06,12.6,4
2008/10/09,9:49:14 PM,26.938,56.017,18,3.6
2008/10/06,12:47:39 AM,26.569,55.159,18,3.7
2008/10/05,9:45:42 AM,26.96,55.63,32,3.4
2008/10/05,8:17:55 AM,26.83,55.6,37.4,3.4
2008/10/05,1:22:44 AM,27.08,55.97,5.5,3.3
2008/10/04,5:35:52 PM,26.829,56.191,7.8,3.6
2008/10/04,5:29:33 PM,26.94,56.09,10.6,3.4
2008/10/04,5:12:57 PM,26.9,56.147,11,4.3
2008/10/03,9:21:32 PM,27.11,56.05,9.3,3.6
2008/10/03,6:05:36 PM,27.132,55.962,3.2,3.4
2008/10/03,4:28:04 PM,26.76,55.996,10,3.4
2008/10/02,12:06:19 AM,26.807,55.83,20.2,3.8
2008/09/29,3:57:48 AM,26.731,56.115,6.5,3.7
2008/09/26,3:52:21 PM,27.33,56.79,20,5.1
2008/09/26,3:36:32 AM,27.01,55.8,2.2,4.2
2008/09/18,2:10:21 AM,27.105,55.909,1.3,4.6
2008/09/17,8:15:20 PM,27.25,55.96,4.9,3.2
2008/09/17,7:17:48 PM,27.17,55.98,6.3,3.2
2008/09/17,7:01:53 PM,27.23,55.97,10.6,4.2
2008/09/17,6:59:05 PM,27.22,55.92,2.3,4.1
2008/09/17,6:44:52 PM,27.18,56.03,4.8,4.4
2008/09/17,6:41:50 PM,26.9,56.2,7,4.6
2008/09/17,5:49:45 PM,27.16,55.9,7,4.1
2008/09/17,5:43:49 PM,27,56.2,4,5.2
2008/09/14,5:21:50 AM,27.08,55.77,6.9,4.4
2008/09/13,9:40:44 PM,26.94,55.67,6,3.3
2008/09/11,2:16:10 AM,26.929,55.635,7.9,5.2
2008/09/11,1:11:43 AM,27.01,55.763,14.2,4.9
2008/09/10,10:46:58 PM,26.874,55.973,21.6,4
2008/09/10,7:03:15 PM,27.04,55.91,3,3.4
2008/09/10,6:26:39 PM,27.28,55.85,2.3,3.6
2008/09/10,6:20:34 PM,27.11,55.77,8,4
2008/09/10,5:07:02 PM,27.07,55.87,12.7,3.4
2008/09/10,2:32:48 PM,27.14,55.72,4.2,3.4
2008/09/10,1:29:21 PM,27.32,55.94,18,3
2008/09/10,11:33:12 AM,26.92,55.71,9.6,4.8
2008/09/10,11:26:44 AM,27.24,55.83,1.4,3.4
2008/09/10,11:13:26 AM,27.03,55.77,11.3,3.7
2008/09/10,11:08:44 AM,26.93,55.73,10.9,5
2008/09/10,11:00:34 AM,26.743,55.828,12,6.1
2008/08/31,11:37:58 AM,27.91,55.24,14.1,3.8
2008/08/27,8:20:19 PM,27.23,55.93,7.8,3.5
2008/08/25,12:16:45 PM,27.608,55.005,31.6,3.8
2008/08/24,1:46:25 AM,27.16,55.96,8,3.9
2008/08/24,12:37:21 AM,27.139,55.998,13,4.2
2008/08/20,3:20:34 PM,28.083,57.653,10,3.6
2008/08/15,7:37:03 AM,27.91,55.81,15,4.2
2008/08/11,8:09:01 PM,27.84,56.63,17,4
2008/08/09,11:22:04 PM,26.08,59.51,17.1,4.6
2008/07/01,6:43:06 AM,28.13,57.01,27.8,3.4
2008/06/29,6:00:45 PM,27.8,56.5,34,4.2
2008/06/27,4:51:34 PM,28.1,57.5,18,4.4
2008/06/27,2:58:17 PM,33.345,59.235,10,4
2008/06/23,7:14:54 AM,29.27,58.35,10,4.4
2008/06/21,4:21:17 PM,30.8,57.6,6,4.6
2008/06/20,12:55:01 PM,26.718,56.281,10,3.6
2008/06/17,4:53:38 PM,27.431,56.64,25.6,3.7
2008/06/16,3:53:23 PM,28.23,55.77,14.1,3.5
2008/06/05,8:39:56 AM,30.58,57.05,14.2,3.6
2008/06/04,12:38:45 AM,30.3,57.6,13,4.5
2008/05/31,1:24:06 AM,26.76,55.29,14.1,4.5
2008/05/27,5:07:21 PM,30.618,57.155,16.9,4.3
2008/05/23,9:09:48 PM,28.23,56.66,14.1,4.2
2008/05/07,7:50:50 PM,27.95,57.82,33,4.8
2008/05/01,8:42:09 PM,28.19,56.56,27.3,3.4
2008/04/23,9:28:12 PM,28.3,57.13,26,4.1
2008/04/16,3:53:52 PM,27.98,56.78,31.8,3.8
2008/04/16,11:46:25 AM,28.45,56.69,14.2,3.7
2008/04/04,12:13:16 AM,30.6,57.5,3,4
2008/03/31,12:35:10 PM,27.738,57.392,61.8,4.8
2008/03/28,6:05:01 PM,28.76,56.91,27,4.4
2008/03/23,6:51:53 AM,28.12,56.46,15,3.5
2008/03/22,12:01:03 AM,28.27,57.18,28,4.6
2008/03/09,3:51:07 AM,33.3,59.2,4,5
2008/03/09,2:25:26 AM,32.03,55.85,5,3.8
2008/03/03,9:46:04 PM,27.36,56.67,15,3.3
2008/03/01,4:38:58 PM,26.88,56.19,5,4.6
2008/02/28,10:42:10 AM,28.28,55.25,18,3.8
2008/02/27,11:10:14 AM,33,59.34,5,4.9
2008/02/27,1:58:25 AM,30.77,56.92,14.1,4.2
2008/02/11,2:03:47 PM,27.509,55.375,35,4.3
2008/02/11,6:27:05 AM,27.266,55.478,35,4.3
2008/01/31,2:11:35 PM,28.42,56.769,8.6,3.5
2008/01/29,4:33:39 AM,30.688,57.697,35,4.1
2008/01/25,12:21:21 PM,26.479,56.591,10,3.5
2008/01/20,6:21:11 AM,28.41,56.89,17.7,4.1
2008/01/19,9:41:29 PM,33.319,57.307,27.9,4.4
2008/01/07,12:23:22 AM,27.139,57.79,35,3.5
2008/01/03,6:48:06 AM,27.94,55.51,31.1,3.6
2007/12/28,5:11:42 PM,27.47,56.6,14.1,3.7
2007/12/27,12:05:24 AM,28.365,56.853,13.8,3.8
2007/12/25,3:34:53 PM,29.21,58.48,12,4.2
2007/12/20,6:16:26 PM,27.61,55.54,14.1,3.3
2007/11/18,2:35:07 PM,27.815,57.293,40.5,4.7
2007/11/17,3:26:46 PM,27.82,57.49,8,4
2007/11/17,2:59:14 AM,27.494,55.263,25.8,3.7
2007/10/18,8:44:22 PM,28.33,56.53,14.1,3.7
2007/10/17,10:45:03 AM,32.02,55.82,15.1,4.1
2007/10/13,12:28:01 AM,28.43,57.22,14.1,3.5
2007/09/09,5:03:05 AM,28.27,56.66,14.2,3.4
2007/09/05,3:59:01 PM,28.42,56.63,14.1,4.2
2007/09/05,12:27:00 PM,28.399,56.684,14,4.8
2007/08/31,5:23:59 AM,26.95,55.84,15,4.6
2007/08/29,7:34:01 PM,28.5,56.62,18,4.1
2007/08/28,9:30:31 AM,28.17,56.74,15,4.9
2007/08/28,8:44:02 AM,27.82,57.5,15,4
2007/08/28,8:30:10 AM,28.11,56.75,10,4.3
2007/08/25,4:31:51 AM,28.82,56.72,8,3.4
2007/08/25,4:24:22 AM,28.154,56.652,10,5
2007/07/29,3:08:45 PM,32.047,56.163,2.5,4.4
2007/07/24,10:08:06 AM,27.64,56.14,14,5
2007/07/23,5:54:08 PM,27.55,55.79,11.4,4.7
2007/07/16,7:36:59 PM,31.2,56.461,10,3.4
2007/07/16,5:25:51 PM,28.18,57.16,28.2,4
2007/07/04,9:51:34 AM,32.08,55.88,11,4.2
2007/07/04,6:11:07 AM,32.08,55.9,12,5
2007/06/28,1:05:40 PM,29.78,58.12,11,4.1
2007/06/27,7:08:17 PM,26.86,55.97,18,4.1
2007/06/25,2:55:21 PM,28.33,57.29,16.5,3.6
2007/06/23,12:27:52 PM,27.8,55.3,5,3.4
2007/06/22,10:54:00 AM,28.52,57.29,14,4.1
2007/06/15,1:37:44 PM,30.32,57.6,13,4
2007/06/08,12:20:20 AM,27.65,55.003,18,3.6
2007/06/07,9:04:59 PM,28.817,57.276,111,4.2
2007/06/03,12:10:01 PM,30.45,57.26,14.1,4.1
2007/05/22,10:33:00 PM,27.139,56.719,6.5,4.2
2007/05/16,1:52:17 AM,27.827,56.327,29.2,3.4
2007/05/16,12:27:33 AM,27.88,56.05,10,4.5
2007/05/16,12:19:10 AM,27.9,56.02,7,4.4
2007/05/09,10:46:41 AM,29.3,58.42,17,4
2007/05/08,3:28:25 AM,31.8,56.2,24,4.2
2007/05/02,2:03:03 AM,28.41,56.18,29.3,3.8
2007/05/01,11:38:01 PM,28.078,56.388,24.2,3.9
2007/05/01,7:51:31 AM,26.93,55.88,9,4.1
2007/04/30,1:38:18 AM,28.351,55.229,34.4,4.1
2007/04/28,9:22:56 PM,28.23,56.26,14.1,4.5
2007/04/28,9:09:03 PM,28.14,56.41,26,3.8
2007/04/28,8:59:42 AM,28.15,56.06,18,3.6
2007/04/26,2:11:13 PM,28.084,56.389,10,4.1
2007/04/26,4:59:34 AM,28.18,56.31,14.1,4.6
2007/04/26,4:03:31 AM,28.23,56.24,14.1,4.6
2007/04/26,2:32:00 AM,28.22,56.26,14.1,3.5
2007/04/25,8:02:15 PM,28.23,56.27,14,4.8
2007/04/25,4:19:00 AM,28.19,56.22,15.9,5.2
2007/04/11,10:15:13 PM,31.79,59.82,14,4.1
2007/04/08,11:22:21 AM,30.94,56.82,10.6,4.2
2007/04/01,7:51:24 PM,30.719,56.889,10,4.2
2007/04/01,7:34:46 AM,26.962,55.841,10,3.8
2007/03/29,2:38:43 AM,27.8,55.26,14.1,3.8
2007/03/28,8:04:46 PM,27.515,56.606,10,3.8
2007/03/26,11:00:45 AM,28.65,57.49,14.1,4.6
2007/03/26,6:36:50 AM,28.977,58.344,14.1,4.8
2007/03/25,8:52:43 PM,28.46,56.06,13,3.2
2007/03/23,10:28:41 PM,27.714,55.31,6.1,3.4
2007/03/23,9:38:02 PM,27.47,55.15,14,5
2007/03/18,8:41:04 PM,28.194,55.139,21.3,3.4
2007/03/17,2:20:24 PM,27.091,58.021,14.1,4.9
2007/03/04,4:42:27 AM,28.23,57.28,10,3.7
2007/02/27,10:49:24 PM,28.05,55.145,20.6,4.1
2007/02/27,10:28:12 PM,28.1,55.08,6,5
2007/02/20,9:23:18 AM,27.558,56.573,22.2,5
2007/02/19,2:45:58 AM,31.13,56.77,15,4.6
2007/02/16,10:14:53 PM,31.384,56.818,35,4.2
2007/01/07,3:32:23 PM,33.986,56.652,37.6,4.5
2007/01/03,7:49:11 AM,32.24,55.56,10,4.2
2006/12/28,7:48:41 PM,28.28,57.64,14.1,4.5
2006/12/28,3:32:47 AM,28.98,57.25,25.9,3.9
2006/12/24,11:35:55 AM,29,56.9,15,4
2006/12/21,3:06:03 PM,28.044,56.675,10,3.5
2006/12/18,7:43:38 PM,26.95,56,26.8,4.6
2006/12/15,3:15:46 PM,28.26,56.82,14.8,3.5
2006/12/13,1:32:08 PM,30.55,57.52,7,4.4
2006/12/09,8:09:08 AM,28.612,58.1,14.1,4.3
2006/12/08,7:58:35 AM,30.86,56.63,14.2,4.5
2006/11/18,6:15:13 PM,26.923,56.693,10,4.4
2006/11/18,3:43:04 AM,27.11,55.74,17,3.2
2006/11/18,1:05:15 AM,27.22,55.74,14,4.4
2006/11/16,11:22:47 AM,26.407,57.929,22.2,4.3
2006/11/13,6:31:53 PM,27.49,56.56,14,3.9
2006/11/13,10:59:55 AM,27.646,55.088,10,4.5
2006/10/27,10:27:06 PM,28.28,56.79,15,3.3
2006/10/26,3:33:13 AM,26.78,57.57,18,4.6
2006/10/25,10:04:01 AM,28.42,57.09,7,4.2
2006/10/09,7:43:53 AM,30.83,56.74,14.1,4.4
2006/09/30,4:16:15 PM,27.28,55.851,22.2,4.3
2006/09/24,10:30:11 AM,33.69,56.89,18,4.3
2006/09/24,9:35:03 AM,27.35,56.31,7.6,3.6
2006/09/18,10:59:33 PM,28.348,56.777,30.9,3.4
2006/09/14,3:18:20 AM,27.46,55.33,15,3.8
2006/08/31,2:28:31 AM,30.29,57.42,18.1,4.4
2006/08/27,3:06:58 PM,31.52,57.15,14.2,3.9
2006/08/23,8:36:12 AM,27.5,55.84,13.2,4.4
2006/08/16,9:09:08 AM,33.38,56.89,5,4.3
2006/07/25,9:51:40 PM,27.683,56.665,10,3.8
2006/07/25,3:24:13 PM,27.575,55.526,10,3.7
2006/07/20,11:46:54 PM,29.08,55.27,22,4.9
2006/07/17,10:01:01 PM,26.72,55.82,10,4.4
2006/07/08,9:00:55 PM,29.156,58.574,9.2,4.3
2006/07/07,8:10:58 PM,27.13,55.77,15,3.4
2006/07/07,8:01:37 PM,26.86,55.85,14,3.7
2006/07/07,3:28:57 AM,27.06,56.04,14.1,4
2006/07/05,7:33:33 AM,26.91,55.92,6.9,4.2
2006/07/01,1:19:29 PM,26.847,55.832,10,3.7
2006/06/30,3:06:15 PM,26.9,55.8,22,4.4
2006/06/30,5:38:53 AM,26.8,55.9,7,4.6
2006/06/29,11:44:25 PM,26.8,55.8,14,4
2006/06/29,7:20:02 PM,27.02,55.98,14.2,3.3
2006/06/29,4:41:49 PM,26.798,55.906,10,4.6
2006/06/28,11:40:46 PM,26.86,55.77,14.8,3.5
2006/06/28,10:25:56 PM,26.695,55.84,10,3.3
2006/06/28,10:23:16 PM,27,55.9,14.3,3.6
2006/06/28,9:55:12 PM,26.9,55.95,10.4,4
2006/06/28,9:36:41 PM,26.96,55.88,9.5,4.4
2006/06/28,9:26:01 PM,26.76,56.25,6.4,4.5
2006/06/28,9:19:31 PM,27.07,55.68,14.1,3.6
2006/06/28,9:16:12 PM,26.901,55.714,10,4.1
2006/06/28,9:02:10 PM,26.925,55.866,11,5.8
2006/06/19,2:03:54 PM,28.23,57.38,14.1,3.6
2006/06/11,3:04:58 AM,31.558,56.22,12,3.9
2006/06/07,9:31:52 PM,31.21,56.25,22,4
2006/06/07,8:57:31 PM,30.74,56.81,1,4.4
2006/06/04,4:18:27 PM,30.43,57.32,14.1,4.2
2006/06/03,11:01:01 PM,26.756,56.001,84.3,4.3
2006/06/03,1:14:19 PM,26.41,55.93,34,4
2006/06/03,7:37:29 AM,26.92,55.94,7.5,4.6
2006/06/03,7:15:36 AM,26.759,55.843,12.1,5.1
2006/06/01,6:03:52 PM,27.24,55.78,14.1,3.3
2006/06/01,2:16:58 AM,27.63,55.84,18,3.4
2006/05/30,3:06:40 PM,28.25,56.89,14.1,3.4
2006/05/20,7:19:45 AM,32.44,59.46,15,3.8
2006/05/12,4:05:33 PM,27.476,55.64,43.3,4.8
2006/05/11,6:29:52 PM,31.6,59.89,0,4
2006/05/07,7:51:39 AM,31.83,56,10,4
2006/05/07,6:20:54 AM,30.79,56.7,14.1,5
2006/04/28,12:52:47 AM,27.47,55.82,14,4.2
2006/04/24,5:23:10 PM,27.73,55.41,14.1,4
2006/04/23,1:05:53 AM,27.74,55.42,14.8,3.8
2006/04/19,5:01:45 PM,28.22,56.8,16.2,4.4
2006/04/19,4:41:44 PM,26.92,55.86,15.5,4.3
2006/04/16,3:48:36 PM,26.81,55.9,15,4.8
2006/04/13,1:29:35 AM,28.32,55.348,35,3.5
2006/04/13,1:28:11 AM,27.58,55.87,14,3.7
2006/04/11,5:15:15 AM,27.277,55.698,13.2,3.5
2006/04/10,5:15:25 AM,28.26,56.72,15.4,3.5
2006/04/07,12:37:22 PM,28.41,57.25,33.6,3.9
2006/04/05,10:05:52 PM,27.306,55.4,10,3.7
2006/04/05,12:23:29 PM,27.373,55.543,18.1,4.4
2006/04/04,10:27:09 AM,27.53,55.92,14.1,4.1
2006/04/01,8:08:14 AM,27.33,57.42,14,3.5
2006/03/30,7:28:49 AM,27.48,55.57,14.1,4.4
2006/03/28,5:38:50 PM,28.12,56.72,18,3.8
2006/03/28,3:32:11 PM,27.49,55.95,18,4
2006/03/27,2:39:53 AM,27.45,55.8,14.1,3.4
2006/03/26,5:34:18 PM,27.66,55.69,14.7,3.6
2006/03/26,9:37:57 AM,27.268,55.807,21.8,4.7
2006/03/26,7:21:32 AM,27.55,55.91,18,4.4
2006/03/25,9:54:18 PM,28.13,56.89,14.1,3.7
2006/03/25,9:24:58 PM,26.557,56.193,10,3.7
2006/03/25,9:23:26 PM,27.68,55.79,14.1,3.6
2006/03/25,5:48:26 PM,27.48,55.63,18,4.4
2006/03/25,4:08:29 PM,27.52,55.8,8,4.2
2006/03/25,3:29:40 PM,27.68,56.17,27,4.3
2006/03/25,3:27:22 PM,27.658,55.661,10,3.4
2006/03/25,2:58:30 PM,27.355,55.73,10,4.7
2006/03/25,1:14:32 PM,27.4,55.77,32,4.4
2006/03/25,12:55:38 PM,27.3,55.88,18,4.4
2006/03/25,12:13:43 PM,27.443,55.509,10,4.9
2006/03/25,12:12:39 PM,26.517,55.979,10,3.9
2006/03/25,11:57:34 AM,27.47,56.48,15.7,4
2006/03/25,11:50:09 AM,27.67,56.02,14.1,3.7
2006/03/25,11:16:22 AM,27.63,55.87,14.1,4.5
2006/03/25,11:02:57 AM,27.54,55.81,15,5
2006/03/25,10:48:05 AM,27.52,55.72,14.2,3.5
2006/03/25,10:37:01 AM,27.65,55.94,17.7,4.6
2006/03/25,10:22:55 AM,27.63,55.86,14.1,4.8
2006/03/25,10:09:43 AM,27.64,56.24,14.2,3.7
2006/03/25,10:00:37 AM,27.47,55.8,15,5.2
2006/03/25,9:55:12 AM,27.541,55.78,10,5.5
2006/03/25,9:53:02 AM,27.522,55.637,10,4.5
2006/03/25,8:56:22 AM,27.378,55.45,10,4.9
2006/03/25,8:20:22 AM,27.53,55.87,15,3.8
2006/03/25,8:03:03 AM,27.61,55.93,14.1,3.2
2006/03/25,7:42:47 AM,27.62,55.91,14.1,4.1
2006/03/25,7:28:58 AM,27.574,55.685,18,5.9
2006/03/24,1:42:50 AM,28.2,56.79,18,3
2006/03/20,7:47:47 AM,32.31,55.84,16,4
2006/03/11,9:33:39 PM,28.155,56.831,15,4.9
2006/03/11,9:10:13 PM,27.18,57.18,41.4,3.7
2006/03/10,9:41:47 AM,28.17,56.8,14.1,4.5
2006/03/08,12:30:58 PM,28.066,56.811,21.7,4.6
2006/03/07,4:36:59 AM,28.065,56.694,10,3.1
2006/03/07,2:19:03 AM,30.748,56.841,16.7,4.3
2006/03/06,3:09:45 AM,28.18,56.79,27.1,3.8
2006/03/05,7:22:40 PM,28.24,56.91,14,3.1
2006/03/02,1:37:08 PM,28.23,56.82,14.2,3.4
2006/03/02,12:16:43 PM,28.21,56.76,15.5,4.3
2006/03/01,5:15:46 PM,28.16,56.74,14,3.7
2006/03/01,2:24:09 PM,28.29,56.67,25,3.3
2006/03/01,2:32:35 AM,28.15,56.99,18,3.8
2006/03/01,12:57:21 AM,27.875,55.593,0,3
2006/02/28,9:39:58 PM,28.24,56.78,25.2,4
2006/02/28,8:01:41 PM,28.27,56.68,15,4.5
2006/02/28,7:29:20 PM,28.102,56.754,20.8,3.8
2006/02/28,5:30:38 PM,28.16,57.11,17,3.4
2006/02/28,10:40:15 AM,28.059,57.046,22.1,3.6
2006/02/28,8:40:22 AM,27.996,56.851,19.2,4.9
2006/02/28,8:02:12 AM,28.12,56.79,28.4,4.1
2006/02/28,7:31:03 AM,28.12,56.865,18,6
2006/02/27,8:02:12 AM,26.76,55.8,14.1,4.2
2006/02/26,12:24:29 PM,28.134,55.264,56,4.7
2006/02/21,8:25:17 AM,27.35,55.78,14.1,3.1
2006/02/21,8:09:23 AM,27.36,55.78,15,4
2006/02/21,5:37:32 AM,27.463,55.788,22.6,4.7
2006/02/20,9:23:03 PM,27.61,55.477,10,3.4
2006/02/18,11:03:31 AM,30.75,55.89,14.1,4.7
2006/02/16,10:52:55 PM,27.64,56.07,14.2,3.7
2006/02/06,11:31:57 PM,29.163,58.403,10,4.1
2006/02/06,9:14:08 PM,26.93,55.95,12,3.2
2006/02/06,7:58:19 PM,29.296,58.433,14.2,4.1
2006/02/01,12:17:55 PM,26.755,55.856,9.4,4
2006/01/24,4:07:34 PM,26.68,55.79,18,3.5
2006/01/12,9:32:33 PM,26.886,55.903,7.4,4.4
2005/12/30,4:30:52 PM,27.48,55.93,14.1,3.3
2005/12/27,9:53:15 PM,28.123,56.068,14.2,4.8
2005/12/27,4:13:52 PM,29.93,57.79,10,4.1
2005/12/27,11:01:12 AM,30.93,56.72,10,4.1
2005/12/27,8:37:18 AM,33.53,59.91,17,4
2005/12/11,2:24:37 PM,28.198,56.946,35,4.8
2005/12/06,12:02:01 PM,26.995,55.779,35,4.2
2005/12/06,12:22:28 AM,26.604,55.777,10,4.3
2005/12/01,9:58:41 PM,27.72,56.09,18,3.9
2005/12/01,5:29:29 PM,26.64,55.69,10,4.6
2005/12/01,12:34:27 AM,26.73,55.68,10,4.3
2005/11/30,3:19:56 PM,26.717,55.797,10,4.7
2005/11/28,9:43:50 PM,26.834,55.823,10,4.5
2005/11/28,5:15:26 PM,26.952,56.164,10,4.3
2005/11/28,2:12:48 PM,26.681,55.828,10,4.1
2005/11/28,2:06:58 PM,26.793,55.862,10,4.6
2005/11/28,5:40:02 AM,26.687,55.769,10,4.1
2005/11/28,2:30:07 AM,26.74,55.941,10,4.2
2005/11/27,11:26:03 PM,26.663,55.73,10,3.5
2005/11/27,8:47:17 PM,26.66,55.875,10,4.1
2005/11/27,8:29:27 PM,26.972,55.806,10,4.1
2005/11/27,4:30:38 PM,26.842,55.806,10,5.5
2005/11/27,2:50:43 PM,26.782,55.869,10,4
2005/11/27,1:40:48 PM,26.906,55.808,10,3.6
2005/11/27,1:05:30 PM,26.648,55.819,10,4.5
2005/11/27,12:19:39 PM,26.662,55.852,10,3.8
2005/11/27,12:05:35 PM,26.609,55.884,10,4.5
2005/11/27,11:13:10 AM,26.724,55.793,10,5
2005/11/27,11:07:28 AM,26.822,55.611,10,3.8
2005/11/27,10:53:12 AM,26.67,55.808,10,4.2
2005/11/27,10:48:03 AM,26.871,55.777,10,4.1
2005/11/27,10:22:19 AM,26.774,55.858,10,5.9
2005/11/20,4:11:09 PM,30.86,56.74,10,4.1
2005/11/13,9:32:48 PM,32.64,57.49,10,4.5
2005/10/13,8:35:51 PM,30.046,56.705,10,4.2
2005/10/05,1:39:29 PM,27.62,56.62,14.4,3.8
2005/10/03,6:39:19 PM,28.55,56.89,16.5,4.2
2005/09/19,6:13:23 AM,28.303,55.241,18,4
2005/09/05,2:12:37 PM,28.398,58.319,61.9,4
2005/09/05,5:00:21 AM,30.985,56.613,35,4
2005/07/31,11:14:07 AM,28.42,57.24,14.3,3.7
2005/07/14,1:14:22 PM,33.05,58.17,10,4.3
2005/07/14,11:35:03 AM,30.95,56.35,10,4.1
2005/07/12,8:04:27 AM,27.26,56.01,14.1,4.6
